d_debris_cm,h_km,beta,miss_budget,sigma_miss_m,material,launch,n_engagements_life,C_platform,m_on_target_g,mass_penalty,m_shot_g,n_kicks,n_shots,cost_material,cost_launch,cost_energy,cost_platform,cost_per_object,cost_per_kg
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,50000,50475.1,35703.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,500000,500475,354014
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,5000,5475.12,3872.86
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,50000,50475.1,35703.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,500,975.122,689.758
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,138.614,0.000614715,5000,5475.12,3872.86
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,50000,50659.9,35834.6
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,500000,500660,354144
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,5000,5659.94,4003.59
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,50000,50659.9,35834.6
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,500,1159.94,820.49
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,336.508,323.432,0.000614715,5000,5659.94,4003.59
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,50000,50253.5,35547.1
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,500000,500253,353857
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,5000,5253.48,3716.08
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,50000,50253.5,35547.1
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,500,753.479,532.977
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,138.614,0.000614715,5000,5253.48,3716.08
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,50000,50438.3,35677.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,500000,500438,353988
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,5000,5438.3,3846.81
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,50000,50438.3,35677.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,500,938.297,663.709
10,700,1,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,114.865,323.432,0.000614715,5000,5438.3,3846.81
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,50000,50143.2,35469.1
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,500000,500143,353779
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,5000,5143.23,3638.09
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,50000,50143.2,35469.1
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,500,643.235,454.995
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,138.614,0.000614715,5000,5143.23,3638.09
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,50000,50328.1,35599.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,500000,500328,353910
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,5000,5328.05,3768.83
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,50000,50328.1,35599.8
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+07,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,500,828.053,585.728
10,700,1,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+08,246.872,0.168444,41.5841,1,1.11111,4.62045,323.432,0.000614715,5000,5328.05,3768.83
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,50000,55649.5,39364
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,500000,505649,357674
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,5000,10649.5,7532.97
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,50000,55649.5,39364
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,500,6149.49,4349.87
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,1648.2,0.00730933,5000,10649.5,7532.97
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,50000,57847.1,40918.4
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,500000,507847,359228
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,5000,12847.1,9087.46
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,50000,57847.1,40918.4
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,500,8347.09,5904.36
10,700,1,20 mm budget,0.02,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,246.872,2.0029,494.46,1,1.11111,4001.28,3845.8,0.00730933,5000,12847.1,9087.46
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,50000,53014,37499.7
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,1000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,500000,503014,355810
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,5000,8014.02,5668.76
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,10000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,50000,53014,37499.7
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,500,3514.02,2485.66
10,700,1,20 mm budget,0.02,Re (2025 avg),3000 dedicated,100000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,1648.2,0.00730933,5000,8014.02,5668.76
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,50000,55211.6,39054.2
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,1000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,500000,505212,357364
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,5000,10211.6,7223.24
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,10000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,50000,55211.6,39054.2
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+07,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,500,5711.62,4040.14
10,700,1,20 mm budget,0.02,Re (2025 avg),7000 rideshare,100000,5e+08,246.872,2.0029,494.46,1,1.11111,1365.81,3845.8,0.00730933,5000,10211.6,7223.24
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,50000,51703.1,36572.5
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,1000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,500000,501703,354882
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,5000,6703.15,4741.51
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,10000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,50000,51703.1,36572.5
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,500,2203.15,1558.41
10,700,1,20 mm budget,0.02,W (upper),3000 dedicated,100000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,1648.2,0.00730933,5000,6703.15,4741.51
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,50000,53900.7,38127
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,1000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,500000,503901,356437
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,5000,8900.75,6295.99
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,10000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,50000,53900.7,38127
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+07,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,500,4400.75,3112.89
10,700,1,20 mm budget,0.02,W (upper),7000 rideshare,100000,5e+08,246.872,2.0029,494.46,1,1.11111,54.94,3845.8,0.00730933,5000,8900.75,6295.99
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,50000,191237,135273
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,500000,641237,453583
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,5000,146237,103442
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,50000,191237,135273
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,500,141737,100259
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,41205,0.182733,5000,146237,103442
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,50000,246177,174135
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,500000,696177,492445
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,5000,201177,142304
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,50000,246177,174135
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,500,196677,139121
10,700,1,100 mm budget,0.1,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,100032,96145,0.182733,5000,201177,142304
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,50000,125350,88667.3
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,500000,575350,406977
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,5000,80350.4,56836.3
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,50000,125350,88667.3
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,500,75850.4,53653.2
10,700,1,100 mm budget,0.1,Re (2025 avg),3000 dedicated,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,41205,0.182733,5000,80350.4,56836.3
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,50000,180290,127529
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,500000,630290,445839
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,5000,135290,95698.4
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,50000,180290,127529
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,500,130790,92515.3
10,700,1,100 mm budget,0.1,Re (2025 avg),7000 rideshare,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,34145.2,96145,0.182733,5000,135290,95698.4
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,50000,92578.7,65486
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,500000,542579,383796
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,5000,47578.7,33655
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,50000,92578.7,65486
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,500,43078.7,30471.9
10,700,1,100 mm budget,0.1,W (upper),3000 dedicated,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,41205,0.182733,5000,47578.7,33655
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,50000,147519,104348
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,1000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,500000,597519,422658
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,10000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,5000,102519,72517.1
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,10000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,50000,147519,104348
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,100000,5e+07,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,500,98018.7,69334
10,700,1,100 mm budget,0.1,W (upper),7000 rideshare,100000,5e+08,246.872,50.0726,12361.5,1,1.11111,1373.5,96145,0.182733,5000,102519,72517.1
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,50000,50316.7,35591.8
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,500000,500317,353902
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,5000,5316.75,3760.83
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,50000,50316.7,35591.8
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,500,816.748,577.731
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),3000 dedicated,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,92.4091,0.00040981,5000,5316.75,3760.83
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,50000,50440,35679
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,500000,500440,353989
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,5000,5439.96,3847.98
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,50000,50440,35679
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,500,939.96,664.886
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2026-07-22 spot),7000 rideshare,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,224.338,215.621,0.00040981,5000,5439.96,3847.98
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,50000,50169,35487.3
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,500000,500169,353797
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,5000,5168.99,3656.31
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,50000,50169,35487.3
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,500,668.986,473.211
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),3000 dedicated,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,92.4091,0.00040981,5000,5168.99,3656.31
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,50000,50292.2,35574.5
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,500000,500292,353884
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,5000,5292.2,3743.46
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,50000,50292.2,35574.5
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,500,792.198,560.365
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,Re (2025 avg),7000 rideshare,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,76.5763,215.621,0.00040981,5000,5292.2,3743.46
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,50000,50095.5,35435.3
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,500000,500095,353745
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,5000,5095.49,3604.32
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,50000,50095.5,35435.3
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,500,595.49,421.223
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),3000 dedicated,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,92.4091,0.00040981,5000,5095.49,3604.32
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,50000,50218.7,35522.5
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,1000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,500000,500219,353832
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,5000,5218.7,3691.48
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,10000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,50000,50218.7,35522.5
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+07,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,500,718.702,508.378
10,700,1.5,"design (R=10 m, 200 µrad)",0.0058,W (upper),7000 rideshare,100000,5e+08,164.581,0.168444,27.7227,1,1.11111,3.0803,215.621,0.00040981,5000,5218.7,3691.48
10,700,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+07,164.581,2.0029,329.64,1,1.11111,2667.52,1098.8,0.00487289,50000,53766.3,38031.9
10,700,1.5,20 mm budget,0.02,Re (2026-07-22 spot),3000 dedicated,1000,5e+08,164.581,2.0029,329.64,1,1.11111,2667.52,1098.8,0.00487289,500000,503766,356342
