d_debris_cm,h_km,dh_km,v_rel_m_s,solar_case,P_viable,P_viable_no_value_test,P_viable_perkg,P_c1,P_c2,P_c3,P_c4,P_c5,P_c6,median_t_natural,median_cost_object,median_shot_g,median_t_decay,d_miss_mm
1,1000,150,400,solar_max,0.65455,0.65455,0,1,1,1,1,0.65455,1,26.0296,24367.5,5.69464,12.1846,8.61863
1,1000,150,500,solar_min,0,0,0,1,1,0,1,0.6625,0,10000,23865.5,3.01024,10000,6.99863
1,1000,150,500,nominal,0,0,0,1,1,0,1,0.66,0,151.235,24034.8,3.01676,74.5402,6.99863
1,1000,150,500,solar_max,0.66,0.66,0,1,1,1,1,0.66,1,26.0296,23982.9,2.99555,12.1846,6.99863
1,1000,150,619,solar_min,0,0,0,1,1,0,1,0.66445,0,10000,23344.3,1.64864,10000,5.77491
1,1000,150,619,nominal,0,0,0,1,1,0,1,0.6616,0,151.235,23790.9,1.64051,74.5402,5.77491
1,1000,150,619,solar_max,0.658,0.658,0,1,1,1,1,0.658,1,26.0296,23844.9,1.66101,12.1846,5.77491
1,1000,150,800,solar_min,0,0,0,0.99995,1,0,0.99995,0.65855,0,10000,24238.8,0.827932,10000,4.64462
1,1000,150,800,nominal,0,0,0,0.99995,1,0,0.99995,0.65675,0,151.235,24121.1,0.821965,74.5402,4.64462
1,1000,150,800,solar_max,0.6619,0.6619,0,1,1,1,1,0.6619,1,26.0296,24003.4,0.827777,12.1846,4.64462
1,1000,150,1000,solar_min,0,0,0,0.9684,1,0,0.9684,0.6608,0,10000,23699.1,0.467532,10000,3.9048
1,1000,150,1000,nominal,0,0,0,0.967,1,0,0.967,0.66285,0,151.235,23771.1,0.466799,74.5402,3.9048
1,1000,150,1000,solar_max,0.6412,0.6412,0,0.96785,1,1,0.96785,0.66315,1,26.0296,23626.9,0.467879,12.1846,3.9048
1,1000,200,400,solar_min,0,0,0,1,1,0,1,0.6644,0,10000,23642,7.67646,10000,8.61863
1,1000,200,400,nominal,0,0,0,1,1,0,1,0.66,0,151.235,24432.1,7.62117,54.9743,8.61863
1,1000,200,400,solar_max,0.66235,0.66235,0,1,1,1,1,0.66235,1,26.0296,24045.2,7.61008,9.03014,8.61863
1,1000,200,500,solar_min,0,0,0,1,1,0,1,0.6584,0,10000,24044.1,4.03779,10000,6.99863
1,1000,200,500,nominal,0,0,0,1,1,0,1,0.66525,0,151.235,23272.8,4.02484,54.9743,6.99863
1,1000,200,500,solar_max,0.66505,0.66505,0,1,1,1,1,0.66505,1,26.0296,24155.5,4.02842,9.03014,6.99863
1,1000,200,619,solar_min,0,0,0,0.99915,1,0,0.99915,0.66055,0,10000,23518.9,2.20594,10000,5.77491
1,1000,200,619,nominal,0,0,0,0.99865,1,0,0.99865,0.6568,0,151.235,23809.2,2.20916,54.9743,5.77491
1,1000,200,619,solar_max,0.6597,0.6597,0,0.9991,1,1,0.9991,0.6603,1,26.0296,23859.2,2.20442,9.03014,5.77491
1,1000,200,800,solar_min,0,0,0,0.94515,1,0,0.94515,0.6572,0,10000,24167.5,1.10604,10000,4.64462
1,1000,200,800,nominal,0,0,0,0.9464,1,0,0.9464,0.65725,0,151.235,24193.8,1.11041,54.9743,4.64462
1,1000,200,800,solar_max,0.62545,0.62545,0,0.9428,1,1,0.9428,0.6632,1,26.0296,23896.7,1.10757,9.03014,4.64462
1,1000,200,1000,solar_min,0,0,0,0.80015,1,0,0.80015,0.6588,0,10000,23924,0.625671,10000,3.9048
1,1000,200,1000,nominal,0,0,0,0.8022,1,0,0.8022,0.6673,0,151.235,23263,0.622271,54.9743,3.9048
1,1000,200,1000,solar_max,0.5327,0.5327,0,0.8035,1,1,0.8035,0.6622,1,26.0296,23371,0.625885,9.03014,3.9048
1,1000,250,400,solar_min,0,0,0,1,1,0,1,0.66215,0,10000,23589.1,9.57961,10000,8.61863
1,1000,250,400,nominal,0,0,0,1,1,0,1,0.66175,0,151.235,23782.6,9.55747,38.8853,8.61863
1,1000,250,400,solar_max,0.65645,0.65645,0,1,1,1,1,0.65645,1,26.0296,24413,9.53694,6.52556,8.61863
1,1000,250,500,solar_min,0,0,0,0.99825,1,0,0.99825,0.65705,0,10000,24428.3,5.05667,10000,6.99863
1,1000,250,500,nominal,0,0,0,0.9987,1,0,0.9987,0.66195,0,151.235,23662.6,5.05871,38.8853,6.99863
1,1000,250,500,solar_max,0.6566,0.6566,0,0.99835,1,1,0.99835,0.6576,1,26.0296,24073.7,5.0494,6.52556,6.99863
1,1000,250,619,solar_min,0,0,0,0.955,1,0,0.955,0.65715,0,10000,24559.4,2.79062,10000,5.77491
1,1000,250,619,nominal,0,0,0,0.95745,1,0,0.95745,0.66205,0,151.235,23593.8,2.76971,38.8853,5.77491
1,1000,250,619,solar_max,0.631,0.631,0,0.95705,1,1,0.95705,0.65895,1,26.0296,24440.7,2.77749,6.52556,5.77491
1,1000,250,800,solar_min,0,0,0,0.8006,1,0,0.8006,0.6656,0,10000,23702.6,1.38241,10000,4.64462
1,1000,250,800,nominal,0,0,0,0.7933,1,0,0.7933,0.66255,0,151.235,23524.5,1.39952,38.8853,4.64462
1,1000,250,800,solar_max,0.52645,0.52645,0,0.7986,1,1,0.7986,0.66155,1,26.0296,23845,1.39375,6.52556,4.64462
1,1000,250,1000,solar_min,0,0,0,0.58565,1,0,0.58565,0.66465,0,10000,23639.8,0.785264,10000,3.9048
1,1000,250,1000,nominal,0,0,0,0.5816,1,0,0.5816,0.6596,0,151.235,23843.8,0.782966,38.8853,3.9048
1,1000,250,1000,solar_max,0.37895,0.37895,0,0.57355,1,1,0.57355,0.6608,1,26.0296,24087.5,0.792137,6.52556,3.9048
1,1100,150,400,solar_min,0,0,0,1,1,0,1,0.66215,0,10000,24207,5.58786,10000,8.61863
1,1100,150,400,nominal,0,0,0,1,1,0,1,0.6568,0,10000,24161.8,5.56244,173.444,8.61863
1,1100,150,400,solar_max,0,0,0,1,1,0,1,0.65995,0,59.9484,23933.9,5.57773,30.4819,8.61863
1,1100,150,500,solar_min,0,0,0,1,1,0,1,0.65995,0,10000,24255.3,2.93762,10000,6.99863
1,1100,150,500,nominal,0,0,0,1,1,0,1,0.6675,0,10000,23606.5,2.95199,173.444,6.99863
1,1100,150,500,solar_max,0,0,0,1,1,0,1,0.6659,0,59.9484,22900.9,2.94278,30.4819,6.99863
1,1100,150,619,solar_min,0,0,0,1,1,0,1,0.6631,0,10000,23807,1.62378,10000,5.77491
1,1100,150,619,nominal,0,0,0,1,1,0,1,0.667,0,10000,23699.3,1.62822,173.444,5.77491
1,1100,150,619,solar_max,0,0,0,1,1,0,1,0.65955,0,59.9484,23911.3,1.60883,30.4819,5.77491
1,1100,150,800,solar_min,0,0,0,1,1,0,1,0.66385,0,10000,23798.8,0.815054,10000,4.64462
1,1100,150,800,nominal,0,0,0,1,1,0,1,0.66675,0,10000,23121.9,0.806463,173.444,4.64462
1,1100,150,800,solar_max,0,0,0,1,1,0,1,0.66415,0,59.9484,23646.5,0.808048,30.4819,4.64462
1,1100,150,1000,solar_min,0,0,0,0.9742,1,0,0.9742,0.6525,0,10000,24313.7,0.457895,10000,3.9048
1,1100,150,1000,nominal,0,0,0,0.97335,1,0,0.97335,0.6626,0,10000,23643.2,0.457849,173.444,3.9048
1,1100,150,1000,solar_max,0,0,0,0.97435,1,0,0.97435,0.65725,0,59.9484,24383.8,0.458324,30.4819,3.9048
1,1100,200,400,solar_min,0,0,0,1,1,0,1,0.66265,0,10000,23416.6,7.44564,10000,8.61863
1,1100,200,400,nominal,0,0,0,1,1,0,1,0.6626,0,10000,23852.7,7.47725,136.605,8.61863
1,1100,200,400,solar_max,0.66255,0.66255,0,1,1,1,1,0.66255,1,59.9484,23487.8,7.46027,23.2918,8.61863
1,1100,200,500,solar_min,0,0,0,1,1,0,1,0.65885,0,10000,23847.3,3.94233,10000,6.99863
1,1100,200,500,nominal,0,0,0,1,1,0,1,0.66275,0,10000,22997.9,3.93107,136.605,6.99863
1,1100,200,500,solar_max,0.66405,0.66405,0,1,1,1,1,0.66405,1,59.9484,23603.1,3.94346,23.2918,6.99863
1,1100,200,619,solar_min,0,0,0,0.9995,1,0,0.9995,0.66165,0,10000,23955.8,2.16891,10000,5.77491
1,1100,200,619,nominal,0,0,0,0.99975,1,0,0.99975,0.6585,0,10000,24195.1,2.1742,136.605,5.77491
1,1100,200,619,solar_max,0.6623,0.6623,0,0.99975,1,1,0.99975,0.6625,1,59.9484,24015,2.16289,23.2918,5.77491
1,1100,200,800,solar_min,0,0,0,0.9525,1,0,0.9525,0.6612,0,10000,23782.7,1.08605,10000,4.64462
1,1100,200,800,nominal,0,0,0,0.95115,1,0,0.95115,0.65995,0,10000,23946.9,1.086,136.605,4.64462
1,1100,200,800,solar_max,0.62815,0.62815,0,0.9537,1,1,0.9537,0.65765,1,59.9484,23944.3,1.08272,23.2918,4.64462
1,1100,200,1000,solar_min,0,0,0,0.81425,1,0,0.81425,0.6621,0,10000,23766.7,0.611861,10000,3.9048
1,1100,200,1000,nominal,0,0,0,0.821,1,0,0.821,0.65605,0,10000,24120.2,0.614004,136.605,3.9048
1,1100,200,1000,solar_max,0.5361,0.5361,0,0.81905,1,1,0.81905,0.65625,1,59.9484,24267.6,0.613832,23.2918,3.9048
1,1100,250,400,solar_min,0,0,0,1,1,0,1,0.65665,0,10000,23891.1,9.33376,10000,8.61863
1,1100,250,400,nominal,0,0,0,1,1,0,1,0.6637,0,10000,23801.7,9.33881,103.952,8.61863
1,1100,250,400,solar_max,0.6513,0.6513,0,1,1,1,1,0.6513,1,59.9484,24515.7,9.39137,17.3764,8.61863
1,1100,250,500,solar_min,0,0,0,0.99915,1,0,0.99915,0.6573,0,10000,24574.2,4.93471,10000,6.99863
1,1100,250,500,nominal,0,0,0,0.99935,1,0,0.99935,0.6638,0,10000,23687.7,4.92321,103.952,6.99863
1,1100,250,500,solar_max,0.6549,0.6549,0,0.99895,1,1,0.99895,0.65565,1,59.9484,24630.2,4.94174,17.3764,6.99863
1,1100,250,619,solar_min,0,0,0,0.96385,1,0,0.96385,0.6609,0,10000,23690.1,2.72195,10000,5.77491
1,1100,250,619,nominal,0,0,0,0.9615,1,0,0.9615,0.6568,0,10000,23971.5,2.71882,103.952,5.77491
1,1100,250,619,solar_max,0.63925,0.63925,0,0.96225,1,1,0.96225,0.6631,1,59.9484,23592.1,2.72489,17.3764,5.77491
1,1100,250,800,solar_min,0,0,0,0.8163,1,0,0.8163,0.6599,0,10000,24453.2,1.36287,10000,4.64462
1,1100,250,800,nominal,0,0,0,0.8183,1,0,0.8183,0.65465,0,10000,24310.6,1.35771,103.952,4.64462
1,1100,250,800,solar_max,0.54035,0.54035,0,0.82025,1,1,0.82025,0.66035,1,59.9484,24040.9,1.36254,17.3764,4.64462
1,1100,250,1000,solar_min,0,0,0,0.60425,1,0,0.60425,0.6605,0,10000,24423.9,0.772281,10000,3.9048
1,1100,250,1000,nominal,0,0,0,0.60845,1,0,0.60845,0.6618,0,10000,23407.6,0.772321,103.952,3.9048
1,1100,250,1000,solar_max,0.40095,0.40095,0,0.6069,1,1,0.6069,0.66005,1,59.9484,23367.8,0.770389,17.3764,3.9048
1,1200,150,400,solar_min,0,0,0,1,1,0,1,0.65545,0,10000,24319.9,5.48102,10000,8.61863
1,1200,150,400,nominal,0,0,0,1,1,0,1,0.6575,0,10000,24486.4,5.48401,10000,8.61863
1,1200,150,400,solar_max,0,0,0,1,1,0,1,0.6594,0,124.538,24293.8,5.44506,69.2012,8.61863
1,1200,150,500,solar_min,0,0,0,1,1,0,1,0.66125,0,10000,23861,2.87964,10000,6.99863
1,1200,150,500,nominal,0,0,0,1,1,0,1,0.663,0,10000,23816.4,2.87839,10000,6.99863
1,1200,150,500,solar_max,0,0,0,1,1,0,1,0.65325,0,124.538,24838,2.90163,69.2012,6.99863
1,1200,150,619,solar_min,0,0,0,1,1,0,1,0.6638,0,10000,23527.1,1.59117,10000,5.77491
1,1200,150,619,nominal,0,0,0,1,1,0,1,0.6555,0,10000,24179,1.58235,10000,5.77491
1,1200,150,619,solar_max,0,0,0,1,1,0,1,0.6617,0,124.538,23816.4,1.58834,69.2012,5.77491
1,1200,150,800,solar_min,0,0,0,1,1,0,1,0.65845,0,10000,24104.1,0.793848,10000,4.64462
1,1200,150,800,nominal,0,0,0,1,1,0,1,0.65865,0,10000,24570.9,0.796407,10000,4.64462
1,1200,150,800,solar_max,0,0,0,1,1,0,1,0.66255,0,124.538,23461,0.79227,69.2012,4.64462
1,1200,150,1000,solar_min,0,0,0,0.97985,1,0,0.97985,0.6616,0,10000,23332,0.448235,10000,3.9048
1,1200,150,1000,nominal,0,0,0,0.9794,1,0,0.9794,0.6645,0,10000,23815.4,0.447274,10000,3.9048
1,1200,150,1000,solar_max,0,0,0,0.97635,1,0,0.97635,0.659,0,124.538,24785.3,0.448534,69.2012,3.9048
1,1200,200,400,solar_min,0,0,0,1,1,0,1,0.66125,0,10000,23813.1,7.27678,10000,8.61863
1,1200,200,400,nominal,0,0,0,1,1,0,1,0.6638,0,10000,23640,7.30527,10000,8.61863
1,1200,200,400,solar_max,0,0,0,1,1,0,1,0.66435,0,124.538,24036.7,7.31608,54.6767,8.61863
1,1200,200,500,solar_min,0,0,0,1,1,0,1,0.6581,0,10000,23956.6,3.88349,10000,6.99863
1,1200,200,500,nominal,0,0,0,1,1,0,1,0.66765,0,10000,23287.2,3.86867,10000,6.99863
1,1200,200,500,solar_max,0,0,0,1,1,0,1,0.6599,0,124.538,24433.8,3.87641,54.6767,6.99863
1,1200,200,619,solar_min,0,0,0,1,1,0,1,0.6705,0,10000,23247.7,2.12959,10000,5.77491
1,1200,200,619,nominal,0,0,0,1,1,0,1,0.6604,0,10000,24197.5,2.13325,10000,5.77491
1,1200,200,619,solar_max,0,0,0,1,1,0,1,0.66195,0,124.538,23301.3,2.11936,54.6767,5.77491
1,1200,200,800,solar_min,0,0,0,0.96085,1,0,0.96085,0.66285,0,10000,23609,1.0695,10000,4.64462
1,1200,200,800,nominal,0,0,0,0.95975,1,0,0.95975,0.65815,0,10000,24615.5,1.06487,10000,4.64462
1,1200,200,800,solar_max,0,0,0,0.9606,1,0,0.9606,0.65785,0,124.538,24141.9,1.05724,54.6767,4.64462
1,1200,200,1000,solar_min,0,0,0,0.8401,1,0,0.8401,0.66225,0,10000,23847.2,0.600203,10000,3.9048
1,1200,200,1000,nominal,0,0,0,0.8354,1,0,0.8354,0.6633,0,10000,23468.6,0.603729,10000,3.9048
1,1200,200,1000,solar_max,0,0,0,0.83695,1,0,0.83695,0.66195,0,124.538,23374.8,0.601703,54.6767,3.9048
1,1200,250,400,solar_min,0,0,0,1,1,0,1,0.66135,0,10000,23948.5,9.19026,10000,8.61863
1,1200,250,400,nominal,0,0,0,1,1,0,1,0.66575,0,10000,23493,9.15384,10000,8.61863
1,1200,250,400,solar_max,0,0,0,1,1,0,1,0.65965,0,124.538,24221,9.1986,42.235,8.61863
1,1200,250,500,solar_min,0,0,0,0.9998,1,0,0.9998,0.6597,0,10000,24250.3,4.8581,10000,6.99863
1,1200,250,500,nominal,0,0,0,0.9998,1,0,0.9998,0.66345,0,10000,23857.3,4.83004,10000,6.99863
1,1200,250,500,solar_max,0,0,0,0.9998,1,0,0.9998,0.66305,0,124.538,23466.6,4.8374,42.235,6.99863
1,1200,250,619,solar_min,0,0,0,0.96785,1,0,0.96785,0.6573,0,10000,24209,2.66167,10000,5.77491
1,1200,250,619,nominal,0,0,0,0.9692,1,0,0.9692,0.65955,0,10000,23794.7,2.67181,10000,5.77491
1,1200,250,619,solar_max,0,0,0,0.96685,1,0,0.96685,0.6619,0,124.538,23962,2.64885,42.235,5.77491
1,1200,250,800,solar_min,0,0,0,0.83165,1,0,0.83165,0.6613,0,10000,23787.4,1.34252,10000,4.64462
1,1200,250,800,nominal,0,0,0,0.83505,1,0,0.83505,0.6583,0,10000,24019.8,1.33774,10000,4.64462
1,1200,250,800,solar_max,0,0,0,0.83605,1,0,0.83605,0.65545,0,124.538,23875.6,1.32957,42.235,4.64462
1,1200,250,1000,solar_min,0,0,0,0.6236,1,0,0.6236,0.66225,0,10000,24168.8,0.75719,10000,3.9048
1,1200,250,1000,nominal,0,0,0,0.62335,1,0,0.62335,0.66175,0,10000,23826.5,0.754375,10000,3.9048
1,1200,250,1000,solar_max,0,0,0,0.6226,1,0,0.6226,0.6574,0,124.538,24366.6,0.752757,42.235,3.9048
2,400,150,400,solar_min,0,0.66225,0.007,1,1,1,1,0.66225,0,0.581148,23840.7,12.8947,0.0503573,8.61863
2,400,150,400,nominal,0,0.6647,0.00715,1,1,1,1,0.6647,0,0.124897,23632.3,12.9194,0.0197101,8.61863
2,400,150,400,solar_max,0,0.6638,0.00675,1,1,1,1,0.6638,0,0.0490365,24031.8,12.968,0.0103724,8.61863
2,400,150,500,solar_min,0,0.6642,0.009,1,1,1,1,0.6642,0,0.581148,23566.7,6.86866,0.0503573,6.99863
2,400,150,500,nominal,0,0.65965,0.00895,1,1,1,1,0.65965,0,0.124897,24022.7,6.81669,0.0197101,6.99863
2,400,150,500,solar_max,0,0.6662,0.0088,1,1,1,1,0.6662,0,0.0490365,23591.5,6.80377,0.0103724,6.99863
2,400,150,619,solar_min,0,0.66605,0.00985,1,1,1,1,0.66605,0,0.581148,23841.5,3.77014,0.0503573,5.77491
2,400,150,619,nominal,0,0.66325,0.01005,1,1,1,1,0.66325,0,0.124897,23839.1,3.76012,0.0197101,5.77491
2,400,150,619,solar_max,0,0.66565,0.0107,1,1,1,1,0.66565,0,0.0490365,22893.1,3.78256,0.0103724,5.77491
2,400,150,800,solar_min,0,0.6594,0.01105,0.98885,1,1,0.98885,0.66695,0,0.581148,23230.2,1.88628,0.0503573,4.64462
2,400,150,800,nominal,0,0.6547,0.01045,0.98785,1,1,0.98785,0.66295,0,0.124897,23607.5,1.87196,0.0197101,4.64462
2,400,150,800,solar_max,0,0.6498,0.0103,0.9895,1,1,0.9895,0.6571,0,0.0490365,24358.5,1.87835,0.0103724,4.64462
2,400,150,1000,solar_min,0,0.60855,0.011,0.9199,1,1,0.9199,0.66145,0,0.581148,23825.8,1.06589,0.0503573,3.9048
2,400,150,1000,nominal,0,0.60445,0.0096,0.9172,1,1,0.9172,0.6614,0,0.124897,23480.3,1.05792,0.0197101,3.9048
2,400,150,1000,solar_max,0,0.604,0.0095,0.9156,1,1,0.9156,0.65895,0,0.0490365,23570.2,1.06185,0.0103724,3.9048
2,400,200,400,solar_min,0,0.65835,0.007,1,1,1,1,0.65835,0,0.581148,23812.1,17.2905,0.0139862,8.61863
2,400,200,400,nominal,0,0.6569,0.0052,1,1,1,1,0.6569,0,0.124897,24284.1,17.2804,0.00747272,8.61863
2,400,200,400,solar_max,0,0.663,0.00515,1,1,1,1,0.663,0,0.0490365,23496,17.3669,0.00460612,8.61863
2,400,200,500,solar_min,0,0.66455,0.008,1,1,1,1,0.66455,0,0.581148,23573.4,9.13609,0.0139862,6.99863
2,400,200,500,nominal,0,0.66295,0.00805,1,1,1,1,0.66295,0,0.124897,23680.1,9.17192,0.00747272,6.99863
2,400,200,500,solar_max,0,0.6554,0.00795,1,1,1,1,0.6554,0,0.0490365,24354.8,9.17624,0.00460612,6.99863
2,400,200,619,solar_min,0,0.65475,0.00995,0.9808,1,1,0.9808,0.66795,0,0.581148,23584.6,5.02982,0.0139862,5.77491
2,400,200,619,nominal,0,0.65755,0.0099,0.9838,1,1,0.9838,0.6687,0,0.124897,23469.8,5.01592,0.00747272,5.77491
2,400,200,619,solar_max,0,0.64715,0.00915,0.98225,1,1,0.98225,0.65875,0,0.0490365,23518.1,5.04332,0.00460612,5.77491
2,400,200,800,solar_min,0,0.5787,0.0094,0.87585,1,1,0.87585,0.66245,0,0.581148,23771.4,2.52165,0.0139862,4.64462
2,400,200,800,nominal,0,0.5839,0.00875,0.87855,1,1,0.87855,0.66425,0,0.124897,23451.3,2.52423,0.00747272,4.64462
2,400,200,800,solar_max,0,0.58025,0.00845,0.87415,1,1,0.87415,0.66175,0,0.0490365,23682.3,2.52018,0.00460612,4.64462
2,400,200,1000,solar_min,0,0.4518,0.0077,0.6855,1,1,0.6855,0.6597,0,0.581148,24115.2,1.42705,0.0139862,3.9048
2,400,200,1000,nominal,0,0.45955,0.00805,0.6863,1,1,0.6863,0.66715,0,0.124897,23658.3,1.42571,0.00747272,3.9048
2,400,200,1000,solar_max,0,0.45875,0.00775,0.68645,1,1,0.68645,0.66475,0,0.0490365,23957,1.42282,0.00460612,3.9048
2,400,250,400,solar_min,0,0.65965,0.0049,1,1,1,1,0.65965,0,0.581148,24179.2,21.8477,0.00223574,8.61863
2,400,250,400,nominal,0,0.6576,0.00475,1,1,1,1,0.6576,0,0.124897,24418,21.8158,0.00168308,8.61863
2,400,250,400,solar_max,0,0.66375,0.0044,1,1,1,1,0.66375,0,0.0490365,23454.7,21.728,0.00127496,8.61863
2,400,250,500,solar_min,0,0.6492,0.00745,0.981,1,1,0.981,0.66195,0,0.581148,23405.2,11.568,0.00223574,6.99863
2,400,250,500,nominal,0,0.6485,0.00685,0.9779,1,1,0.9779,0.6637,0,0.124897,22852.5,11.537,0.00168308,6.99863
2,400,250,500,solar_max,0,0.64465,0.0063,0.97855,1,1,0.97855,0.659,0,0.0490365,23569.3,11.4593,0.00127496,6.99863
2,400,250,619,solar_min,0,0.58745,0.00935,0.8946,1,1,0.8946,0.6568,0,0.581148,24213.4,6.33454,0.00223574,5.77491
2,400,250,619,nominal,0,0.5856,0.00805,0.89405,1,1,0.89405,0.65515,0,0.124897,23902.7,6.34136,0.00168308,5.77491
2,400,250,619,solar_max,0,0.59255,0.0083,0.89195,1,1,0.89195,0.6627,0,0.0490365,24113,6.32278,0.00127496,5.77491
2,400,250,800,solar_min,0,0.4462,0.0064,0.67835,1,1,0.67835,0.6622,0,0.581148,23778,3.16205,0.00223574,4.64462
2,400,250,800,nominal,0,0.4504,0.0076,0.68,1,1,0.68,0.65905,0,0.124897,24142.4,3.16452,0.00168308,4.64462
2,400,250,800,solar_max,0,0.4497,0.00645,0.6766,1,1,0.6766,0.66335,0,0.0490365,23658.7,3.16879,0.00127496,4.64462
2,400,250,1000,solar_min,0,0.28435,0.0048,0.42845,1,1,0.42845,0.65945,0,0.581148,23663.4,1.79485,0.00223574,3.9048
2,400,250,1000,nominal,0,0.2864,0.00385,0.43155,1,1,0.43155,0.66525,0,0.124897,24091.6,1.7941,0.00168308,3.9048
2,400,250,1000,solar_max,0,0.28165,0.0037,0.42495,1,1,0.42495,0.6605,0,0.0490365,23763.7,1.79976,0.00127496,3.9048
2,500,150,400,solar_min,0,0.66495,0.00795,1,1,1,1,0.66495,0,5.28997,23845.4,12.6531,0.714236,8.61863
2,500,150,400,nominal,0,0.6673,0.00615,1,1,1,1,0.6673,0,0.692069,23219.4,12.6261,0.15542,8.61863
2,500,150,400,solar_max,0,0.6613,0.00655,1,1,1,1,0.6613,0,0.211207,23771.6,12.6393,0.0606645,8.61863
2,500,150,500,solar_min,0,0.66645,0.00825,1,1,1,1,0.66645,0,5.28997,23389,6.64492,0.714236,6.99863
2,500,150,500,nominal,0,0.6575,0.00895,1,1,1,1,0.6575,0,0.692069,24301.4,6.6906,0.15542,6.99863
2,500,150,500,solar_max,0,0.6627,0.0086,1,1,1,1,0.6627,0,0.211207,23881.3,6.68967,0.0606645,6.99863
2,500,150,619,solar_min,0,0.6641,0.01005,1,1,1,1,0.6641,0,5.28997,23683.9,3.68256,0.714236,5.77491
2,500,150,619,nominal,0,0.65775,0.00965,1,1,1,1,0.65775,0,0.692069,24501.9,3.67363,0.15542,5.77491
2,500,150,619,solar_max,0,0.6628,0.0098,1,1,1,1,0.6628,0,0.211207,23559.6,3.68475,0.0606645,5.77491
2,500,150,800,solar_min,0,0.6531,0.0107,0.9926,1,1,0.9926,0.6582,0,5.28997,24082.4,1.83456,0.714236,4.64462
2,500,150,800,nominal,0,0.6531,0.0109,0.9925,1,1,0.9925,0.6581,0,0.692069,23852.9,1.84138,0.15542,4.64462
2,500,150,800,solar_max,0,0.6522,0.00975,0.99295,1,1,0.99295,0.6568,0,0.211207,23889.7,1.84523,0.0606645,4.64462
2,500,150,1000,solar_min,0,0.61125,0.00935,0.92765,1,1,0.92765,0.6597,0,5.28997,24143.7,1.04266,0.714236,3.9048
2,500,150,1000,nominal,0,0.6168,0.0109,0.92935,1,1,0.92935,0.6642,0,0.692069,23562.6,1.04354,0.15542,3.9048
2,500,150,1000,solar_max,0,0.61175,0.01015,0.92715,1,1,0.92715,0.65865,0,0.211207,23971.9,1.03843,0.0606645,3.9048
2,500,200,400,solar_min,0,0.6642,0.006,1,1,1,1,0.6642,0,5.28997,23669.3,16.9328,0.286133,8.61863
2,500,200,400,nominal,0,0.657,0.00625,1,1,1,1,0.657,0,0.692069,23948.5,16.9586,0.0795971,8.61863
2,500,200,400,solar_max,0,0.6604,0.0063,1,1,1,1,0.6604,0,0.211207,24015.4,16.8903,0.0349322,8.61863
2,500,200,500,solar_min,0,0.66375,0.00825,1,1,1,1,0.66375,0,5.28997,23259.7,8.94036,0.286133,6.99863
2,500,200,500,nominal,0,0.6655,0.007,1,1,1,1,0.6655,0,0.692069,23362,8.97648,0.0795971,6.99863
2,500,200,500,solar_max,0,0.66015,0.0083,1,1,1,1,0.66015,0,0.211207,24166.7,8.95498,0.0349322,6.99863
2,500,200,619,solar_min,0,0.65075,0.00965,0.98605,1,1,0.98605,0.66,0,5.28997,24276.2,4.935,0.286133,5.77491
2,500,200,619,nominal,0,0.65605,0.00905,0.98655,1,1,0.98655,0.66495,0,0.692069,23309.2,4.92956,0.0795971,5.77491
2,500,200,619,solar_max,0,0.65365,0.00845,0.98955,1,1,0.98955,0.66135,0,0.211207,23765.3,4.92516,0.0349322,5.77491
2,500,200,800,solar_min,0,0.59145,0.0087,0.88925,1,1,0.88925,0.66545,0,5.28997,23140.4,2.46175,0.286133,4.64462
2,500,200,800,nominal,0,0.59095,0.00945,0.8895,1,1,0.8895,0.663,0,0.692069,23589.5,2.46072,0.0795971,4.64462
2,500,200,800,solar_max,0,0.58695,0.0085,0.88775,1,1,0.88775,0.66355,0,0.211207,23476.6,2.46777,0.0349322,4.64462
2,500,200,1000,solar_min,0,0.471,0.00655,0.70605,1,1,0.70605,0.6675,0,5.28997,23377.1,1.39359,0.286133,3.9048
2,500,200,1000,nominal,0,0.4697,0.00795,0.70625,1,1,0.70625,0.6648,0,0.692069,23452.2,1.39437,0.0795971,3.9048
2,500,200,1000,solar_max,0,0.4618,0.00695,0.6997,1,1,0.6997,0.66015,0,0.211207,24117.9,1.39595,0.0349322,3.9048
2,500,250,400,solar_min,0,0.6594,0.00495,1,1,1,1,0.6594,0,5.28997,24463.1,21.2499,0.0956448,8.61863
2,500,250,400,nominal,0,0.65815,0.0055,1,1,1,1,0.65815,0,0.692069,24121.7,21.4039,0.0355445,8.61863
2,500,250,400,solar_max,0,0.66435,0.00505,1,1,1,1,0.66435,0,0.211207,23685.9,21.3313,0.0179902,8.61863
2,500,250,500,solar_min,0,0.6528,0.00715,0.98295,1,1,0.98295,0.6644,0,5.28997,24076.1,11.2832,0.0956448,6.99863
2,500,250,500,nominal,0,0.6516,0.0076,0.98355,1,1,0.98355,0.66245,0,0.692069,23559.7,11.2647,0.0355445,6.99863
2,500,250,500,solar_max,0,0.6579,0.0067,0.98545,1,1,0.98545,0.6679,0,0.211207,23428.9,11.2472,0.0179902,6.99863
2,500,250,619,solar_min,0,0.60205,0.00835,0.9062,1,1,0.9062,0.6652,0,5.28997,23369.1,6.2203,0.0956448,5.77491
2,500,250,619,nominal,0,0.59955,0.0076,0.9054,1,1,0.9054,0.6631,0,0.692069,23954.3,6.18596,0.0355445,5.77491
